Stellar XLM
Mar 06, 2018	0.351753	0.366554	0.335254	0.337911	44,141,000	6,496,220,000
Mar 05, 2018	0.363777	0.398224	0.352031	0.352031	98,523,700	6,718,270,000
Mar 04, 2018	0.354031	0.363792	0.342398	0.361930	99,892,700	6,538,290,000
Mar 03, 2018	0.319021	0.350168	0.313368	0.350168	52,827,100	5,891,720,000
Mar 02, 2018	0.338691	0.340805	0.318850	0.320107	38,378,100	6,254,990,000
Mar 01, 2018	0.334118	0.347566	0.321558	0.339314	46,631,800	6,170,520,000
Feb 28, 2018	0.360410	0.364738	0.333916	0.333916	38,961,000	6,656,080,000
Feb 27, 2018	0.364632	0.372450	0.354834	0.362051	38,136,100	6,733,960,000
Feb 26, 2018	0.358687	0.371765	0.346502	0.364579	42,535,600	6,624,170,000
Feb 25, 2018	0.354549	0.366940	0.336719	0.357302	42,268,800	6,547,760,000
Feb 24, 2018	0.382687	0.386899	0.346156	0.355163	34,738,100	7,067,390,000
Feb 23, 2018	0.364134	0.390408	0.352623	0.381985	56,829,000	6,724,760,000
Feb 22, 2018	0.393891	0.408898	0.358483	0.366447	69,561,100	7,274,300,000
Feb 21, 2018	0.399718	0.433562	0.379845	0.396765	132,189,000	7,381,920,000
Feb 20, 2018	0.452845	0.455373	0.399315	0.402289	104,842,000	8,362,940,000
Feb 19, 2018	0.450437	0.461753	0.448995	0.452932	57,015,400	8,318,460,000
Feb 18, 2018	0.479855	0.486165	0.441988	0.450399	74,452,000	8,847,360,000
Feb 17, 2018	0.455103	0.483244	0.451585	0.479075	104,733,000	8,390,980,000
Feb 16, 2018	0.451796	0.458327	0.441777	0.455446	53,289,200	8,330,000,000
Feb 15, 2018	0.452048	0.463623	0.444260	0.453556	106,142,000	8,334,660,000
Feb 14, 2018	0.409872	0.457474	0.402079	0.453888	192,629,000	7,554,980,000
Feb 13, 2018	0.396419	0.435547	0.374388	0.410614	196,175,000	7,306,910,000
Feb 12, 2018	0.374181	0.401820	0.374181	0.395649	61,140,000	6,897,000,000
Feb 11, 2018	0.406615	0.406615	0.357825	0.370005	85,791,700	7,494,820,000
Feb 10, 2018	0.398440	0.453920	0.384953	0.406856	227,551,000	7,344,120,000
