Feb 27, 2018	221.71	224.21	215.84	216.60	856,454,000	12,281,600,000
Feb 26, 2018	222.14	234.42	218.74	220.96	1,297,080,000	12,302,000,000
Feb 25, 2018	208.13	225.55	202.37	220.48	1,028,590,000	11,523,500,000
Feb 24, 2018	210.64	220.31	197.88	209.42	937,312,000	11,659,200,000
Feb 23, 2018	194.19	216.13	184.07	209.31	1,065,680,000	10,746,100,000
Feb 22, 2018	212.84	222.77	191.81	195.31	974,379,000	11,774,800,000
Feb 21, 2018	230.95	235.41	208.93	213.35	1,195,820,000	12,773,200,000
Feb 20, 2018	223.09	253.90	222.51	232.85	1,739,670,000	12,335,100,000
Feb 19, 2018	215.42	226.97	215.38	223.06	767,597,000	11,907,900,000
Feb 18, 2018	230.51	232.64	214.46	215.74	1,011,120,000	12,738,800,000
Feb 17, 2018	229.50	233.45	225.60	229.47	863,401,000	12,679,700,000
Feb 16, 2018	225.50	236.09	212.33	230.12	1,300,090,000	12,455,300,000
Feb 15, 2018	212.35	237.88	211.17	225.43	2,087,290,000	11,725,700,000
Feb 14, 2018	159.58	218.23	159.58	213.36	2,383,340,000	8,809,590,000
Feb 13, 2018	161.78	162.37	153.51	159.55	483,468,000	8,928,360,000
Feb 12, 2018	150.10	163.35	150.10	161.57	535,710,000	8,282,050,000
Feb 11, 2018	155.39	155.73	142.61	148.99	495,720,000	8,571,530,000
Feb 10, 2018	163.49	169.33	149.14	155.59	576,328,000	9,015,890,000
